trans_id,prod_upc,cust_id,trans_timestamp,trans_year,trans_month,trans_day,trans_hour,trans_quantity,cust_age,cust_state,prod_price,prod_title,prod_category,prod_animal_type,total_sales
10320293,3.44934E+11,1017097,36:01.4,2021,6,7,7,1,26,Pennsylvania,24.95,Fetch Blaster,toy,dog,24.95
10320293,5.75411E+11,1017097,36:01.4,2021,6,7,7,2,26,Pennsylvania,21.95,Chomp-a Plush,toy,dog,43.9
10320168,9.04582E+11,1001733,37:46.1,2021,6,7,7,1,27,New York,12.97,Whole Chemistry Recipe,food,dog,12.97
10320168,2.87664E+11,1001733,37:46.1,2021,6,7,7,1,27,New York,9.95,All Veggie Yummies,treat,dog,9.95
10320366,2.42314E+11,1017146,37:48.9,2021,6,7,7,1,37,Oregon,65.99,Reddy Beddy,bedding,dog,65.99
10320322,8.32879E+11,1005734,39:16.6,2021,6,7,7,1,46,New Jersey,45.99,Snoozer Hammock,bedding,cat,45.99
10320322,4.83326E+11,1005734,39:16.6,2021,6,7,7,1,46,New Jersey,10.99,The New Bone,food,dog,10.99
10320322,3.74613E+11,1005734,39:16.6,2021,6,7,7,1,46,New Jersey,10.97,Chewie Dental,treat,dog,10.97
10320314,2.87664E+11,1017112,39:31.7,2021,6,7,7,3,25,Alabama,9.95,All Veggie Yummies,treat,dog,29.85
10320301,8.45773E+11,1013533,43:07.4,2021,6,7,7,1,55,Connecticut,12.99,Purr Mix,food,cat,12.99
10320256,5.21244E+11,1008125,45:58.8,2021,6,7,7,1,53,New York,54.95,Reddy Beddy,bedding,dog,54.95
10320256,7.17036E+11,1008125,45:58.8,2021,6,7,7,1,53,New York,60.99,Reddy Beddy,bedding,dog,60.99
10320256,3.44539E+11,1008125,45:58.8,2021,6,7,7,1,53,New York,19.99,Feline Fix Mix,treat,cat,19.99
10320256,3.44934E+11,1008125,45:58.8,2021,6,7,7,1,53,New York,24.95,Fetch Blaster,toy,dog,24.95
10320214,3.44539E+11,1009775,46:32.2,2021,6,7,7,1,26,Arkansas,19.99,Feline Fix Mix,treat,cat,19.99
10320134,73201504044,1013605,47:23.6,2021,6,7,7,2,28,Illinois,18.95,Purrfect Puree,treat,cat,37.9
10320134,1.4016E+11,1013605,47:23.6,2021,6,7,7,1,28,Illinois,48.95,Snoozer Essentails,bedding,dog,48.95
10320251,7.19638E+11,1013908,47:32.2,2021,6,7,7,1,26,Pennsylvania,72.99,Cat Cave,bedding,cat,72.99
10320251,8.45773E+11,1013908,47:32.2,2021,6,7,7,1,26,Pennsylvania,12.99,Purr Mix,food,cat,12.99
10320121,1.00469E+11,1004348,48:59.5,2021,6,7,7,1,37,South Carolina,18.95,Tuna Tasties,treat,cat,18.95
10320340,4.41531E+11,1007439,49:42.5,2021,6,7,7,1,31,Pennsylvania,28.45,Ball and String,toy,cat,28.45
10320237,73201504044,1017057,51:15.3,2021,6,7,7,1,30,New York,18.95,Purrfect Puree,treat,cat,18.95
10320370,7.17036E+11,1007012,51:27.4,2021,6,7,7,1,33,Ohio,60.99,Reddy Beddy,bedding,dog,60.99
10320310,9.04582E+11,1002370,53:46.3,2021,6,7,7,2,22,California,12.97,Whole Chemistry Recipe,food,dog,25.94
10320345,8.32879E+11,1014800,54:42.1,2021,6,7,7,1,43,New York,45.99,Snoozer Hammock,bedding,cat,45.99
10320171,3.74613E+11,1017009,57:21.7,2021,6,7,7,1,51,New York,10.97,Chewie Dental,treat,dog,10.97
10320171,9.04582E+11,1017009,57:21.7,2021,6,7,7,1,51,New York,12.97,Whole Chemistry Recipe,food,dog,12.97
10320171,1.00469E+11,1017009,57:21.7,2021,6,7,7,1,51,New York,18.95,Tuna Tasties,treat,cat,18.95
10320171,73201504044,1017009,57:21.7,2021,6,7,7,4,51,New York,18.95,Purrfect Puree,treat,cat,75.8
10320267,2.42314E+11,1017076,59:03.4,2021,6,7,7,3,25,Pennsylvania,65.99,Reddy Beddy,bedding,dog,197.97
10320267,4.69757E+11,1017076,59:03.4,2021,6,7,7,1,25,Pennsylvania,35.99,Kitty Climber,toy,cat,35.99
10320165,1.00469E+11,1017004,03:32.2,2021,6,7,7,2,28,Louisiana,18.95,Tuna Tasties,treat,cat,37.9
10320232,1.4016E+11,1017052,05:22.3,2021,6,7,7,1,38,New Jersey,48.95,Snoozer Essentails,bedding,dog,48.95
10320232,3.74613E+11,1017052,05:22.3,2021,6,7,7,4,38,New Jersey,10.97,Chewie Dental,treat,dog,43.88
10320239,9.04582E+11,1010524,06:58.6,2021,6,7,7,2,32,California,12.97,Whole Chemistry Recipe,food,dog,25.94
10320387,4.83326E+11,1001373,07:04.6,2021,6,7,7,1,23,Texas,10.99,The New Bone,food,dog,10.99
10320227,4.69757E+11,1017048,07:12.1,2021,6,7,7,2,32,Pennsylvania,35.99,Kitty Climber,toy,cat,71.98
10320263,5.75411E+11,1017072,07:59.4,2021,6,7,7,1,33,New York,21.95,Chomp-a Plush,toy,dog,21.95
10320335,2.42314E+11,1017125,08:12.1,2021,6,7,7,2,28,Pennsylvania,65.99,Reddy Beddy,bedding,dog,131.98
10320326,3.74613E+11,1004560,08:26.9,2021,6,7,7,2,25,New Jersey,10.97,Chewie Dental,treat,dog,21.94
10320326,7.17036E+11,1004560,08:26.9,2021,6,7,7,1,25,New Jersey,60.99,Reddy Beddy,bedding,dog,60.99
10320326,4.69757E+11,1004560,08:26.9,2021,6,7,7,3,25,New Jersey,35.99,Kitty Climber,toy,cat,107.97
10320211,73201504044,1015388,08:43.0,2021,6,7,7,1,23,Virginia,18.95,Purrfect Puree,treat,cat,18.95
10320211,2.42314E+11,1015388,08:43.0,2021,6,7,7,2,23,Virginia,65.99,Reddy Beddy,bedding,dog,131.98
10320140,1.00469E+11,1016986,08:55.6,2021,6,7,7,1,26,Michigan,18.95,Tuna Tasties,treat,cat,18.95
10320143,7.17036E+11,1016988,09:44.5,2021,6,7,7,3,28,New York,60.99,Reddy Beddy,bedding,dog,182.97
10320389,1.00469E+11,1006072,09:45.3,2021,6,7,7,1,33,Florida,18.95,Tuna Tasties,treat,cat,18.95
10320247,5.21244E+11,1017064,10:45.8,2021,6,7,7,1,33,Pennsylvania,54.95,Reddy Beddy,bedding,dog,54.95
10320158,1.00469E+11,1002638,10:50.9,2021,6,7,7,1,34,California,18.95,Tuna Tasties,treat,cat,18.95
10320136,3.74613E+11,1016982,11:07.9,2021,6,7,7,1,20,New York,10.97,Chewie Dental,treat,dog,10.97
10320401,4.69757E+11,1017171,11:15.5,2021,6,7,7,2,30,Georgia,35.99,Kitty Climber,toy,cat,71.98
10320329,9.69569E+11,1015181,11:50.8,2021,6,7,7,1,27,Colorado,32.99,Foozy Mouse,toy,cat,32.99
10320132,4.69757E+11,1016979,12:05.4,2021,6,7,7,1,30,New Jersey,35.99,Kitty Climber,toy,cat,35.99
10320132,9.69569E+11,1016979,12:05.4,2021,6,7,7,1,30,New Jersey,32.99,Foozy Mouse,toy,cat,32.99
10320132,7.17036E+11,1016979,12:05.4,2021,6,7,7,1,30,New Jersey,60.99,Reddy Beddy,bedding,dog,60.99
10320347,7.33427E+11,1017132,14:37.2,2021,6,7,7,1,29,Florida,18.95,Yum Fish-Dish,food,cat,18.95
10320330,3.44539E+11,1017121,14:39.8,2021,6,7,7,1,21,Maryland,19.99,Feline Fix Mix,treat,cat,19.99
10320362,7.19638E+11,1017144,15:11.2,2021,6,7,7,1,27,Florida,72.99,Cat Cave,bedding,cat,72.99
10320268,2.42314E+11,1017077,18:58.3,2021,6,7,7,2,30,New Jersey,65.99,Reddy Beddy,bedding,dog,131.98
10320273,5.75411E+11,1017082,19:28.5,2021,6,7,7,1,24,Tennessee,21.95,Chomp-a Plush,toy,dog,21.95
10320363,3.44539E+11,1005345,21:29.9,2021,6,7,7,1,36,New York,19.99,Feline Fix Mix,treat,cat,19.99
10320215,3.44539E+11,1017040,23:01.1,2021,6,7,7,2,33,Missouri,19.99,Feline Fix Mix,treat,cat,39.98
10320172,3.44934E+11,1017010,27:19.4,2021,6,7,7,1,22,Pennsylvania,24.95,Fetch Blaster,toy,dog,24.95
10320179,4.83326E+11,1002308,27:32.4,2021,6,7,7,1,29,New York,10.99,The New Bone,food,dog,10.99
10320159,1.4016E+11,1016999,27:37.3,2021,6,7,7,2,36,New York,48.95,Snoozer Essentails,bedding,dog,97.9
10320159,6.21046E+11,1016999,27:37.3,2021,6,7,7,1,36,New York,22.99,Tug-a-Back,toy,dog,22.99
10320392,2.87664E+11,1004335,27:57.3,2021,6,7,7,2,27,Texas,9.95,All Veggie Yummies,treat,dog,19.9
10320202,4.25361E+11,1017034,28:45.4,2021,6,7,7,1,27,Ohio,15.99,Snack-em Fish,treat,cat,15.99
10320201,9.04582E+11,1017033,31:26.5,2021,6,7,7,1,48,New Jersey,12.97,Whole Chemistry Recipe,food,dog,12.97
10320201,7.04773E+11,1017033,31:26.5,2021,6,7,7,1,48,New Jersey,35.98,Scratchy Post,toy,cat,35.98
10320176,9.04582E+11,1017012,32:46.7,2021,6,7,7,1,44,New Jersey,12.97,Whole Chemistry Recipe,food,dog,12.97
10320311,1.00469E+11,1017109,33:08.2,2021,6,7,7,1,28,Pennsylvania,18.95,Tuna Tasties,treat,cat,18.95
10320212,3.44934E+11,1006803,33:16.1,2021,6,7,7,1,24,New York,24.95,Fetch Blaster,toy,dog,24.95
10320357,2.42314E+11,1017139,34:47.5,2021,6,7,7,1,25,Connecticut,65.99,Reddy Beddy,bedding,dog,65.99
10320147,1.00469E+11,1006876,36:21.0,2021,6,7,7,1,24,Pennsylvania,18.95,Tuna Tasties,treat,cat,18.95
10320147,3.44539E+11,1006876,36:21.0,2021,6,7,7,1,24,Pennsylvania,19.99,Feline Fix Mix,treat,cat,19.99
10320368,6.21046E+11,1017148,38:13.9,2021,6,7,7,1,28,Texas,22.99,Tug-a-Back,toy,dog,22.99
10320368,4.69757E+11,1017148,38:13.9,2021,6,7,7,2,28,Texas,35.99,Kitty Climber,toy,cat,71.98
10320246,1.00469E+11,1017063,38:15.4,2021,6,7,7,2,19,New York,18.95,Tuna Tasties,treat,cat,37.9
10320382,3.74613E+11,1005238,38:27.2,2021,6,7,7,1,29,Florida,10.97,Chewie Dental,treat,dog,10.97
10320367,2.87664E+11,1017147,38:33.9,2021,6,7,7,1,24,New York,9.95,All Veggie Yummies,treat,dog,9.95
10320364,2.87664E+11,1004475,39:26.7,2021,6,7,7,1,31,Pennsylvania,9.95,All Veggie Yummies,treat,dog,9.95
10320364,1.00469E+11,1004475,39:26.7,2021,6,7,7,1,31,Pennsylvania,18.95,Tuna Tasties,treat,cat,18.95
10320283,4.83326E+11,1017089,39:46.5,2021,6,7,7,1,33,New Jersey,10.99,The New Bone,food,dog,10.99
10320166,8.45773E+11,1017005,39:50.0,2021,6,7,7,3,43,New Jersey,12.99,Purr Mix,food,cat,38.97
10320361,3.44539E+11,1017143,40:40.6,2021,6,7,7,1,28,Iowa,19.99,Feline Fix Mix,treat,cat,19.99
10320150,9.69569E+11,1006979,42:36.4,2021,6,7,7,1,27,New York,32.99,Foozy Mouse,toy,cat,32.99
10320133,7.04773E+11,1016980,42:56.8,2021,6,7,7,1,34,Mississippi,35.98,Scratchy Post,toy,cat,35.98
10320133,3.44539E+11,1016980,42:56.8,2021,6,7,7,1,34,Mississippi,19.99,Feline Fix Mix,treat,cat,19.99
10320272,8.32879E+11,1017081,43:09.3,2021,6,7,7,1,26,Pennsylvania,45.99,Snoozer Hammock,bedding,cat,45.99
10320240,9.69569E+11,1017059,43:41.6,2021,6,7,7,1,21,Pennsylvania,32.99,Foozy Mouse,toy,cat,32.99
10320308,3.44539E+11,1017107,48:55.3,2021,6,7,7,1,27,Connecticut,19.99,Feline Fix Mix,treat,cat,19.99
10320259,7.19638E+11,1017071,51:09.1,2021,6,7,7,2,35,New York,72.99,Cat Cave,bedding,cat,145.98
10320189,7.17036E+11,1017022,51:20.7,2021,6,7,7,1,43,New Jersey,60.99,Reddy Beddy,bedding,dog,60.99
10320204,7.04773E+11,1017035,51:40.7,2021,6,7,7,1,41,New York,35.98,Scratchy Post,toy,cat,35.98
10320353,7.33427E+11,1017137,52:48.1,2021,6,7,7,1,47,Florida,18.95,Yum Fish-Dish,food,cat,18.95
10320257,4.25361E+11,1014106,53:13.5,2021,6,7,7,1,27,New York,15.99,Snack-em Fish,treat,cat,15.99
10320270,8.45773E+11,1017079,54:19.5,2021,6,7,7,1,26,Washington,12.99,Purr Mix,food,cat,12.99
10320391,7.33427E+11,1017164,55:02.3,2021,6,7,7,1,44,New Jersey,18.95,Yum Fish-Dish,food,cat,18.95
10320154,9.69569E+11,1010332,55:15.8,2021,6,7,7,1,31,Michigan,32.99,Foozy Mouse,toy,cat,32.99
10320243,8.32879E+11,1017061,55:49.9,2021,6,7,7,1,27,Pennsylvania,45.99,Snoozer Hammock,bedding,cat,45.99
10320123,4.41531E+11,1003387,58:41.8,2021,6,7,7,1,31,New Jersey,28.45,Ball and String,toy,cat,28.45
10320141,2.87664E+11,1006708,58:43.9,2021,6,7,7,1,34,New York,9.95,All Veggie Yummies,treat,dog,9.95
10320155,8.32879E+11,1016996,59:53.0,2021,6,7,7,1,27,Pennsylvania,45.99,Snoozer Hammock,bedding,cat,45.99
10320191,73201504044,1017024,00:04.2,2021,6,7,7,1,24,Louisiana,18.95,Purrfect Puree,treat,cat,18.95
10320191,4.69757E+11,1017024,00:04.2,2021,6,7,7,3,24,Louisiana,35.99,Kitty Climber,toy,cat,107.97
10320377,2.42314E+11,1017154,00:08.8,2021,6,7,7,2,36,New York,65.99,Reddy Beddy,bedding,dog,131.98
10320348,4.69757E+11,1017133,01:18.6,2021,6,7,7,1,40,Idaho,35.99,Kitty Climber,toy,cat,35.99
10320182,7.33427E+11,1017015,01:52.0,2021,6,7,7,2,31,New Jersey,18.95,Yum Fish-Dish,food,cat,37.9
10320220,5.21244E+11,1017045,02:53.8,2021,6,7,7,1,32,Idaho,54.95,Reddy Beddy,bedding,dog,54.95
10320186,4.69757E+11,1017019,02:57.2,2021,6,7,7,2,30,Pennsylvania,35.99,Kitty Climber,toy,cat,71.98
10320186,7.17036E+11,1017019,02:57.2,2021,6,7,7,1,30,Pennsylvania,60.99,Reddy Beddy,bedding,dog,60.99
10320186,5.21244E+11,1017019,02:57.2,2021,6,7,7,1,30,Pennsylvania,54.95,Reddy Beddy,bedding,dog,54.95
10320386,3.44539E+11,1017161,06:37.0,2021,6,7,7,1,31,New York,19.99,Feline Fix Mix,treat,cat,19.99
10320198,3.44539E+11,1017030,07:04.2,2021,6,7,7,1,37,New Jersey,19.99,Feline Fix Mix,treat,cat,19.99
10320238,8.45773E+11,1017058,08:02.5,2021,6,7,7,2,53,Pennsylvania,12.99,Purr Mix,food,cat,25.98
10320373,73201504044,1006739,08:16.1,2021,6,7,7,3,27,New York,18.95,Purrfect Puree,treat,cat,56.85
10320185,8.32879E+11,1017018,08:42.6,2021,6,7,7,1,28,New York,45.99,Snoozer Hammock,bedding,cat,45.99
10320157,2.42314E+11,1016998,10:07.0,2021,6,7,7,1,31,Indiana,65.99,Reddy Beddy,bedding,dog,65.99
10320344,9.69569E+11,1017130,10:16.7,2021,6,7,7,1,36,New York,32.99,Foozy Mouse,toy,cat,32.99
10320380,3.74613E+11,1017156,12:54.9,2021,6,7,7,2,28,Connecticut,10.97,Chewie Dental,treat,dog,21.94
10320313,7.17036E+11,1017111,13:45.8,2021,6,7,7,1,29,New Jersey,60.99,Reddy Beddy,bedding,dog,60.99
10320343,3.44934E+11,1017129,14:34.0,2021,6,7,7,1,22,New Jersey,24.95,Fetch Blaster,toy,dog,24.95
10320327,4.25361E+11,1017119,17:07.6,2021,6,7,7,3,27,Texas,15.99,Snack-em Fish,treat,cat,47.97
10320190,4.83326E+11,1017023,17:46.7,2021,6,7,7,1,32,New York,10.99,The New Bone,food,dog,10.99
10320299,7.33427E+11,1017100,19:11.1,2021,6,7,7,1,19,Florida,18.95,Yum Fish-Dish,food,cat,18.95
10320295,7.19638E+11,1017098,19:22.0,2021,6,7,7,1,32,New York,72.99,Cat Cave,bedding,cat,72.99
10320369,7.04773E+11,1017149,23:19.6,2021,6,7,7,1,27,Pennsylvania,35.98,Scratchy Post,toy,cat,35.98
10320369,5.75411E+11,1017149,23:19.6,2021,6,7,7,1,27,Pennsylvania,21.95,Chomp-a Plush,toy,dog,21.95
10320369,4.69757E+11,1017149,23:19.6,2021,6,7,7,1,27,Pennsylvania,35.99,Kitty Climber,toy,cat,35.99
10320222,2.87664E+11,1016826,23:22.8,2021,6,7,7,1,35,Michigan,9.95,All Veggie Yummies,treat,dog,9.95
10320316,1.4016E+11,1003434,24:16.7,2021,6,7,7,1,29,New York,48.95,Snoozer Essentails,bedding,dog,48.95
10320170,2.87664E+11,1017008,26:25.5,2021,6,7,7,1,22,New York,9.95,All Veggie Yummies,treat,dog,9.95
10320170,7.17036E+11,1017008,26:25.5,2021,6,7,7,1,22,New York,60.99,Reddy Beddy,bedding,dog,60.99
10320170,7.04773E+11,1017008,26:25.5,2021,6,7,7,1,22,New York,35.98,Scratchy Post,toy,cat,35.98
10320338,9.69569E+11,1017126,26:26.7,2021,6,7,7,1,22,New Jersey,32.99,Foozy Mouse,toy,cat,32.99
10320291,7.33427E+11,1017096,28:58.7,2021,6,7,7,2,27,Nebraska,18.95,Yum Fish-Dish,food,cat,37.9
10320291,2.87664E+11,1017096,28:58.7,2021,6,7,7,2,27,Nebraska,9.95,All Veggie Yummies,treat,dog,19.9
10320162,4.41531E+11,1017002,29:02.8,2021,6,7,7,3,23,Illinois,28.45,Ball and String,toy,cat,85.35
10320162,4.25361E+11,1017002,29:02.8,2021,6,7,7,1,23,Illinois,15.99,Snack-em Fish,treat,cat,15.99
10320116,4.69757E+11,1016968,29:34.3,2021,6,7,7,2,24,Pennsylvania,35.99,Kitty Climber,toy,cat,71.98
10320400,7.19638E+11,1017170,30:05.6,2021,6,7,7,1,34,New York,72.99,Cat Cave,bedding,cat,72.99
10320269,7.33427E+11,1017078,30:44.3,2021,6,7,7,1,33,New York,18.95,Yum Fish-Dish,food,cat,18.95
10320269,8.45773E+11,1017078,30:44.3,2021,6,7,7,4,33,New York,12.99,Purr Mix,food,cat,51.96
10320331,8.45773E+11,1017122,31:21.8,2021,6,7,7,1,51,North Carolina,12.99,Purr Mix,food,cat,12.99
10320331,2.42314E+11,1017122,31:21.8,2021,6,7,7,2,51,North Carolina,65.99,Reddy Beddy,bedding,dog,131.98
10320304,2.87664E+11,1003961,31:23.1,2021,6,7,7,3,35,Pennsylvania,9.95,All Veggie Yummies,treat,dog,29.85
10320130,8.32879E+11,1016977,31:41.5,2021,6,7,7,2,27,Pennsylvania,45.99,Snoozer Hammock,bedding,cat,91.98
10320384,7.33427E+11,1017159,32:17.3,2021,6,7,7,2,34,New York,18.95,Yum Fish-Dish,food,cat,37.9
10320319,3.44539E+11,1017115,32:56.9,2021,6,7,7,1,19,Ohio,19.99,Feline Fix Mix,treat,cat,19.99
10320274,73201504044,1017083,34:15.6,2021,6,7,7,1,32,California,18.95,Purrfect Puree,treat,cat,18.95
10320398,9.69569E+11,1017168,35:19.2,2021,6,7,7,2,28,New Jersey,32.99,Foozy Mouse,toy,cat,65.98
10320398,7.33427E+11,1017168,35:19.2,2021,6,7,7,2,28,New Jersey,18.95,Yum Fish-Dish,food,cat,37.9
10320244,7.17036E+11,1017062,35:40.3,2021,6,7,7,1,28,Pennsylvania,60.99,Reddy Beddy,bedding,dog,60.99
10320265,4.41531E+11,1017074,35:43.4,2021,6,7,7,1,37,Ohio,28.45,Ball and String,toy,cat,28.45
10320129,9.04582E+11,1016976,40:29.9,2021,6,7,7,1,25,New York,12.97,Whole Chemistry Recipe,food,dog,12.97
10320129,4.69757E+11,1016976,40:29.9,2021,6,7,7,1,25,New York,35.99,Kitty Climber,toy,cat,35.99
10320302,3.44539E+11,1017102,41:50.0,2021,6,7,7,1,31,New York,19.99,Feline Fix Mix,treat,cat,19.99
10320235,3.74613E+11,1017055,42:08.4,2021,6,7,7,1,32,Washington,10.97,Chewie Dental,treat,dog,10.97
10320393,5.21244E+11,1017165,42:19.9,2021,6,7,7,1,27,New York,54.95,Reddy Beddy,bedding,dog,54.95
10320393,3.44539E+11,1017165,42:19.9,2021,6,7,7,1,27,New York,19.99,Feline Fix Mix,treat,cat,19.99
10320324,7.17036E+11,1017118,45:21.4,2021,6,7,7,2,28,New York,60.99,Reddy Beddy,bedding,dog,121.98
10320288,3.74613E+11,1017093,45:26.1,2021,6,7,7,2,21,Hawaii,10.97,Chewie Dental,treat,dog,21.94
10320300,2.87664E+11,1017101,46:01.1,2021,6,7,7,2,35,New York,9.95,All Veggie Yummies,treat,dog,19.9
10320300,7.33427E+11,1017101,46:01.1,2021,6,7,7,1,35,New York,18.95,Yum Fish-Dish,food,cat,18.95
10320376,2.42314E+11,1017153,47:39.2,2021,6,7,7,2,32,New York,65.99,Reddy Beddy,bedding,dog,131.98
10320294,7.04773E+11,1014757,50:08.5,2021,6,7,7,1,34,New York,35.98,Scratchy Post,toy,cat,35.98
10320280,2.42314E+11,1012720,51:52.9,2021,6,7,7,1,29,Connecticut,65.99,Reddy Beddy,bedding,dog,65.99
10320289,2.87664E+11,1017094,52:36.3,2021,6,7,7,1,30,Indiana,9.95,All Veggie Yummies,treat,dog,9.95
10320289,2.42314E+11,1017094,52:36.3,2021,6,7,7,1,30,Indiana,65.99,Reddy Beddy,bedding,dog,65.99
10320317,1.4016E+11,1017114,55:04.0,2021,6,7,7,2,24,Georgia,48.95,Snoozer Essentails,bedding,dog,97.9
10320128,3.44539E+11,1016975,56:24.6,2021,6,7,7,1,28,Pennsylvania,19.99,Feline Fix Mix,treat,cat,19.99
10320126,6.21046E+11,1016974,57:07.3,2021,6,7,7,2,29,Georgia,22.99,Tug-a-Back,toy,dog,45.98
10320358,2.87664E+11,1017140,00:13.6,2021,6,7,7,1,28,Ohio,9.95,All Veggie Yummies,treat,dog,9.95
10320196,2.42314E+11,1017028,02:54.9,2021,6,7,7,1,28,New York,65.99,Reddy Beddy,bedding,dog,65.99
10320196,1.4016E+11,1017028,02:54.9,2021,6,7,7,1,28,New York,48.95,Snoozer Essentails,bedding,dog,48.95
10320169,4.41531E+11,1017007,07:36.9,2021,6,7,7,1,33,Wisconsin,28.45,Ball and String,toy,cat,28.45
10320228,73201504044,1017049,08:33.3,2021,6,7,7,1,47,New York,18.95,Purrfect Puree,treat,cat,18.95
10320271,8.32879E+11,1017080,08:38.1,2021,6,7,7,1,33,Pennsylvania,45.99,Snoozer Hammock,bedding,cat,45.99
10320153,73201504044,1016995,08:53.1,2021,6,7,7,2,22,Pennsylvania,18.95,Purrfect Puree,treat,cat,37.9
10320281,4.83326E+11,1017088,14:04.4,2021,6,7,7,1,21,New York,10.99,The New Bone,food,dog,10.99
10320337,9.69569E+11,1010282,15:15.1,2021,6,7,7,1,30,Florida,32.99,Foozy Mouse,toy,cat,32.99
10320352,4.69757E+11,1017136,15:57.9,2021,6,7,7,4,28,Missouri,35.99,Kitty Climber,toy,cat,143.96
10320396,7.33427E+11,1017167,16:35.8,2021,6,7,7,2,27,Arizona,18.95,Yum Fish-Dish,food,cat,37.9
10320250,2.87664E+11,1017066,16:48.6,2021,6,7,7,3,35,Connecticut,9.95,All Veggie Yummies,treat,dog,29.85
10320217,3.74613E+11,1017042,17:26.5,2021,6,7,7,1,28,New Jersey,10.97,Chewie Dental,treat,dog,10.97
10320298,5.75411E+11,1002167,18:00.2,2021,6,7,7,2,30,Kansas,21.95,Chomp-a Plush,toy,dog,43.9
10320210,3.44539E+11,1006772,18:54.6,2021,6,7,7,1,38,Oregon,19.99,Feline Fix Mix,treat,cat,19.99
10320117,4.41531E+11,1016969,19:11.7,2021,6,7,7,1,26,Georgia,28.45,Ball and String,toy,cat,28.45
10320285,4.83326E+11,1017091,20:50.3,2021,6,7,7,1,30,New York,10.99,The New Bone,food,dog,10.99
10320120,3.44539E+11,1002991,21:48.2,2021,6,7,7,1,36,New York,19.99,Feline Fix Mix,treat,cat,19.99
10320125,8.32879E+11,1016973,22:33.8,2021,6,7,7,1,27,New Jersey,45.99,Snoozer Hammock,bedding,cat,45.99
10320152,7.33427E+11,1016994,25:00.0,2021,6,7,7,1,49,New York,18.95,Yum Fish-Dish,food,cat,18.95
10320385,7.17036E+11,1017160,32:28.5,2021,6,7,7,3,23,Pennsylvania,60.99,Reddy Beddy,bedding,dog,182.97
10320378,4.41531E+11,1014014,33:40.9,2021,6,7,7,1,28,Pennsylvania,28.45,Ball and String,toy,cat,28.45
10320216,3.74613E+11,1017041,33:56.4,2021,6,7,7,3,21,Florida,10.97,Chewie Dental,treat,dog,32.91
10320402,2.42314E+11,1017172,34:55.6,2021,6,7,7,3,22,Ohio,65.99,Reddy Beddy,bedding,dog,197.97
10320334,7.33427E+11,1017124,38:58.8,2021,6,7,7,1,24,New York,18.95,Yum Fish-Dish,food,cat,18.95
10320355,3.44539E+11,1002359,42:18.1,2021,6,7,7,1,34,California,19.99,Feline Fix Mix,treat,cat,19.99
10320339,3.44539E+11,1007274,42:40.6,2021,6,7,7,2,25,Pennsylvania,19.99,Feline Fix Mix,treat,cat,39.98
10320354,7.04773E+11,1014373,42:58.9,2021,6,7,7,1,27,Connecticut,35.98,Scratchy Post,toy,cat,35.98
10320146,5.21244E+11,1016991,45:13.9,2021,6,7,7,2,28,New York,54.95,Reddy Beddy,bedding,dog,109.9
10320303,7.19638E+11,1017103,46:33.8,2021,6,7,7,1,23,Missouri,72.99,Cat Cave,bedding,cat,72.99
10320303,3.44539E+11,1017103,46:33.8,2021,6,7,7,2,23,Missouri,19.99,Feline Fix Mix,treat,cat,39.98
10320303,4.69757E+11,1017103,46:33.8,2021,6,7,7,2,23,Missouri,35.99,Kitty Climber,toy,cat,71.98
10320264,4.83326E+11,1017073,47:00.9,2021,6,7,7,1,23,California,10.99,The New Bone,food,dog,10.99
10320187,3.74613E+11,1017020,47:31.7,2021,6,7,7,1,25,New Jersey,10.97,Chewie Dental,treat,dog,10.97
10320379,4.83326E+11,1017155,48:26.7,2021,6,7,7,2,32,Pennsylvania,10.99,The New Bone,food,dog,21.98
10320161,9.04582E+11,1017001,49:39.5,2021,6,7,7,3,23,New Jersey,12.97,Whole Chemistry Recipe,food,dog,38.91
10320161,7.19638E+11,1017001,49:39.5,2021,6,7,7,4,23,New Jersey,72.99,Cat Cave,bedding,cat,291.96
10320161,3.74613E+11,1017001,49:39.5,2021,6,7,7,1,23,New Jersey,10.97,Chewie Dental,treat,dog,10.97
10320161,3.44934E+11,1017001,49:39.5,2021,6,7,7,2,23,New Jersey,24.95,Fetch Blaster,toy,dog,49.9
10320177,4.69757E+11,1012491,51:03.1,2021,6,7,7,1,27,Virginia,35.99,Kitty Climber,toy,cat,35.99
10320167,8.45773E+11,1017006,52:04.9,2021,6,7,7,1,24,New Jersey,12.99,Purr Mix,food,cat,12.99
10320167,6.21046E+11,1017006,52:04.9,2021,6,7,7,1,24,New Jersey,22.99,Tug-a-Back,toy,dog,22.99
10320349,8.45773E+11,1017134,52:47.1,2021,6,7,7,1,24,Pennsylvania,12.99,Purr Mix,food,cat,12.99
10320194,4.69757E+11,1017026,57:19.5,2021,6,7,7,3,25,Pennsylvania,35.99,Kitty Climber,toy,cat,107.97
10320194,7.17036E+11,1017026,57:19.5,2021,6,7,7,1,25,Pennsylvania,60.99,Reddy Beddy,bedding,dog,60.99
10320383,4.69757E+11,1017158,58:53.6,2021,6,7,7,1,43,Virginia,35.99,Kitty Climber,toy,cat,35.99
10320260,8.32879E+11,1009958,00:07.7,2021,6,7,7,2,26,New York,45.99,Snoozer Hammock,bedding,cat,91.98
